
                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
                  R2022b (9.13.0.2049777) 64-bit (glnxa64)
                              August 24, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
Starting parallel pool (parpool) using the 'Processes' profile ...
Connected to the parallel pool (number of workers: 40).
Train FFNN - Fold #3, Cluster #1: Elapsed time is 34.537617 seconds.
Run FFNN - Fold #3, Cluster #1: Elapsed time is 0.216173 seconds.
Train FFNN - Fold #3, Cluster #2: Elapsed time is 147.768871 seconds.
Run FFNN - Fold #3, Cluster #2: Elapsed time is 0.293100 seconds.
Train FFNN - Fold #3, Cluster #3: Elapsed time is 86.674749 seconds.
Run FFNN - Fold #3, Cluster #3: Elapsed time is 0.283217 seconds.
Train FFNN - Fold #3, Cluster #4: Elapsed time is 92.437560 seconds.
Run FFNN - Fold #3, Cluster #4: Elapsed time is 0.303926 seconds.
Train FFNN - Fold #3, Cluster #5: Elapsed time is 75.069883 seconds.
Run FFNN - Fold #3, Cluster #5: Elapsed time is 0.273530 seconds.
Train FFNN - Fold #3, Cluster #6: Elapsed time is 52.972163 seconds.
Run FFNN - Fold #3, Cluster #6: Elapsed time is 0.194435 seconds.
Train FFNN - Fold #3, Cluster #7: Elapsed time is 17.046987 seconds.
Run FFNN - Fold #3, Cluster #7: Elapsed time is 0.176416 seconds.
Train FFNN - Fold #3, Cluster #8: Elapsed time is 45.432374 seconds.
Run FFNN - Fold #3, Cluster #8: Elapsed time is 0.286713 seconds.
Train FFNN - Fold #3, Cluster #9: Elapsed time is 115.112767 seconds.
Run FFNN - Fold #3, Cluster #9: Elapsed time is 0.251680 seconds.
Train FFNN - Fold #3, Cluster #10: Elapsed time is 191.473518 seconds.
Run FFNN - Fold #3, Cluster #10: Elapsed time is 0.340689 seconds.
Train FFNN - Fold #3, Cluster #11: Elapsed time is 85.383234 seconds.
Run FFNN - Fold #3, Cluster #11: Elapsed time is 0.248930 seconds.
Train FFNN - Fold #3, Cluster #12: Elapsed time is 30.001118 seconds.
Run FFNN - Fold #3, Cluster #12: Elapsed time is 0.189833 seconds.
Train FFNN - Fold #3, Cluster #13: Elapsed time is 68.045894 seconds.
Run FFNN - Fold #3, Cluster #13: Elapsed time is 0.217447 seconds.
Train FFNN - Fold #3, Cluster #14: Elapsed time is 45.475189 seconds.
Run FFNN - Fold #3, Cluster #14: Elapsed time is 0.195911 seconds.
Train FFNN - Fold #3, Cluster #15: Elapsed time is 57.051551 seconds.
Run FFNN - Fold #3, Cluster #15: Elapsed time is 0.234231 seconds.
Train FFNN - Fold #3, Cluster #16: Elapsed time is 18.627859 seconds.
Run FFNN - Fold #3, Cluster #16: Elapsed time is 0.175832 seconds.
Train FFNN - Fold #3, Cluster #17: Elapsed time is 112.292338 seconds.
Run FFNN - Fold #3, Cluster #17: Elapsed time is 0.268395 seconds.
Train FFNN - Fold #3, Cluster #18: Elapsed time is 35.903405 seconds.
Run FFNN - Fold #3, Cluster #18: Elapsed time is 0.189742 seconds.
Train FFNN - Fold #3, Cluster #19: Elapsed time is 137.632578 seconds.
