
                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
                  R2022b (9.13.0.2049777) 64-bit (glnxa64)
                              August 24, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
Starting parallel pool (parpool) using the 'Processes' profile ...
Connected to the parallel pool (number of workers: 40).
Train FFNN - Fold #3, Cluster #11: Elapsed time is 106.499832 seconds.
Run FFNN - Fold #3, Cluster #11: Elapsed time is 0.319136 seconds.
Train FFNN - Fold #3, Cluster #12: Elapsed time is 53.172148 seconds.
Run FFNN - Fold #3, Cluster #12: Elapsed time is 0.221072 seconds.
Train FFNN - Fold #3, Cluster #13: Elapsed time is 40.137562 seconds.
Run FFNN - Fold #3, Cluster #13: Elapsed time is 0.232428 seconds.
Train FFNN - Fold #3, Cluster #14: Elapsed time is 144.933915 seconds.
Run FFNN - Fold #3, Cluster #14: Elapsed time is 0.279538 seconds.
Train FFNN - Fold #3, Cluster #15: Elapsed time is 34.307942 seconds.
Run FFNN - Fold #3, Cluster #15: Elapsed time is 0.232128 seconds.
Train FFNN - Fold #4, Cluster #1: Elapsed time is 34.412257 seconds.
Run FFNN - Fold #4, Cluster #1: Elapsed time is 0.200402 seconds.
Train FFNN - Fold #4, Cluster #2: Elapsed time is 297.014490 seconds.
Run FFNN - Fold #4, Cluster #2: Elapsed time is 0.434876 seconds.
Train FFNN - Fold #4, Cluster #3: Elapsed time is 70.870148 seconds.
Run FFNN - Fold #4, Cluster #3: Elapsed time is 0.278597 seconds.
Train FFNN - Fold #4, Cluster #4: Elapsed time is 44.671533 seconds.
Run FFNN - Fold #4, Cluster #4: Elapsed time is 0.188328 seconds.
Train FFNN - Fold #4, Cluster #5: Elapsed time is 129.610435 seconds.
Run FFNN - Fold #4, Cluster #5: Elapsed time is 0.262626 seconds.
Train FFNN - Fold #4, Cluster #6: Elapsed time is 81.208506 seconds.
Run FFNN - Fold #4, Cluster #6: Elapsed time is 0.317887 seconds.
Train FFNN - Fold #4, Cluster #7: Elapsed time is 64.557928 seconds.
Run FFNN - Fold #4, Cluster #7: Elapsed time is 0.275848 seconds.
Train FFNN - Fold #4, Cluster #8: Elapsed time is 263.625032 seconds.
Run FFNN - Fold #4, Cluster #8: Elapsed time is 0.372191 seconds.
Train FFNN - Fold #4, Cluster #9: Elapsed time is 85.814084 seconds.
Run FFNN - Fold #4, Cluster #9: Elapsed time is 0.288615 seconds.
Train FFNN - Fold #4, Cluster #10: Elapsed time is 46.630929 seconds.
Run FFNN - Fold #4, Cluster #10: Elapsed time is 0.238036 seconds.
Train FFNN - Fold #4, Cluster #11: Elapsed time is 200.354265 seconds.
Run FFNN - Fold #4, Cluster #11: Elapsed time is 0.304793 seconds.
Train FFNN - Fold #4, Cluster #12: Elapsed time is 37.517407 seconds.
Run FFNN - Fold #4, Cluster #12: Elapsed time is 0.224383 seconds.
Train FFNN - Fold #4, Cluster #13: Elapsed time is 49.525770 seconds.
Run FFNN - Fold #4, Cluster #13: Elapsed time is 0.223458 seconds.
Train FFNN - Fold #4, Cluster #14: Elapsed time is 84.354097 seconds.
Run FFNN - Fold #4, Cluster #14: Elapsed time is 0.267430 seconds.
Train FFNN - Fold #4, Cluster #15: Elapsed time is 47.347442 seconds.
Run FFNN - Fold #4, Cluster #15: Elapsed time is 0.222939 seconds.
Train FFNN - Fold #5, Cluster #1: Elapsed time is 18.272442 seconds.
Run FFNN - Fold #5, Cluster #1: Elapsed time is 0.209063 seconds.
Train FFNN - Fold #5, Cluster #2: Elapsed time is 238.228075 seconds.
Run FFNN - Fold #5, Cluster #2: Elapsed time is 0.523567 seconds.
Train FFNN - Fold #5, Cluster #3: Elapsed time is 92.059204 seconds.
Run FFNN - Fold #5, Cluster #3: Elapsed time is 0.301925 seconds.
Train FFNN - Fold #5, Cluster #4: Elapsed time is 58.820881 seconds.
Run FFNN - Fold #5, Cluster #4: Elapsed time is 0.169661 seconds.
Train FFNN - Fold #5, Cluster #5: Elapsed time is 130.033425 seconds.
Run FFNN - Fold #5, Cluster #5: Elapsed time is 0.270049 seconds.
