
                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
                  R2022b (9.13.0.2049777) 64-bit (glnxa64)
                              August 24, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
Starting parallel pool (parpool) using the 'Processes' profile ...
Connected to the parallel pool (number of workers: 40).
Train FFNN - Fold #1, Cluster #1: Elapsed time is 183.467056 seconds.
Run FFNN - Fold #1, Cluster #1: Elapsed time is 0.549643 seconds.
Train FFNN - Fold #1, Cluster #2: Elapsed time is 23.630257 seconds.
Run FFNN - Fold #1, Cluster #2: Elapsed time is 0.238853 seconds.
Train FFNN - Fold #1, Cluster #3: Elapsed time is 151.829982 seconds.
Run FFNN - Fold #1, Cluster #3: Elapsed time is 0.271638 seconds.
Train FFNN - Fold #1, Cluster #4: N/ARun FFNN - Fold #1, Cluster #4: N/ATrain FFNN - Fold #1, Cluster #5: Elapsed time is 43.451140 seconds.
Run FFNN - Fold #1, Cluster #5: Elapsed time is 0.227003 seconds.
Train FFNN - Fold #1, Cluster #6: Elapsed time is 114.399702 seconds.
Run FFNN - Fold #1, Cluster #6: Elapsed time is 0.348176 seconds.
Train FFNN - Fold #1, Cluster #7: Elapsed time is 37.564953 seconds.
Run FFNN - Fold #1, Cluster #7: Elapsed time is 0.207366 seconds.
Train FFNN - Fold #1, Cluster #8: Elapsed time is 21.851743 seconds.
Run FFNN - Fold #1, Cluster #8: Elapsed time is 0.173094 seconds.
Train FFNN - Fold #1, Cluster #9: Elapsed time is 143.276719 seconds.
Run FFNN - Fold #1, Cluster #9: Elapsed time is 0.285514 seconds.
Train FFNN - Fold #1, Cluster #10: Elapsed time is 26.132912 seconds.
Run FFNN - Fold #1, Cluster #10: Elapsed time is 0.192515 seconds.
Train FFNN - Fold #1, Cluster #11: Elapsed time is 111.290681 seconds.
Run FFNN - Fold #1, Cluster #11: Elapsed time is 0.276064 seconds.
Train FFNN - Fold #1, Cluster #12: Elapsed time is 146.560659 seconds.
Run FFNN - Fold #1, Cluster #12: Elapsed time is 0.293828 seconds.
Train FFNN - Fold #1, Cluster #13: Elapsed time is 89.520453 seconds.
Run FFNN - Fold #1, Cluster #13: Elapsed time is 0.219272 seconds.
Train FFNN - Fold #1, Cluster #14: Elapsed time is 43.143820 seconds.
Run FFNN - Fold #1, Cluster #14: Elapsed time is 0.287813 seconds.
Train FFNN - Fold #1, Cluster #15: Elapsed time is 8.411089 seconds.
Run FFNN - Fold #1, Cluster #15: Elapsed time is 0.149954 seconds.
Train FFNN - Fold #1, Cluster #16: Elapsed time is 14.944332 seconds.
Run FFNN - Fold #1, Cluster #16: Elapsed time is 0.184617 seconds.
Train FFNN - Fold #1, Cluster #17: Elapsed time is 172.812601 seconds.
Run FFNN - Fold #1, Cluster #17: Elapsed time is 0.475434 seconds.
Train FFNN - Fold #1, Cluster #18: Elapsed time is 66.082109 seconds.
Run FFNN - Fold #1, Cluster #18: Elapsed time is 0.251800 seconds.
Train FFNN - Fold #1, Cluster #19: Elapsed time is 129.987025 seconds.
Run FFNN - Fold #1, Cluster #19: Elapsed time is 0.283462 seconds.
Train FFNN - Fold #1, Cluster #20: Elapsed time is 51.688919 seconds.
Run FFNN - Fold #1, Cluster #20: Elapsed time is 0.243352 seconds.
Train FFNN - Fold #2, Cluster #1: Elapsed time is 108.974400 seconds.
Run FFNN - Fold #2, Cluster #1: Elapsed time is 0.341971 seconds.
Train FFNN - Fold #2, Cluster #2: Elapsed time is 25.364836 seconds.
Run FFNN - Fold #2, Cluster #2: Elapsed time is 0.184670 seconds.
Train FFNN - Fold #2, Cluster #3: Elapsed time is 91.296902 seconds.
Run FFNN - Fold #2, Cluster #3: Elapsed time is 0.270660 seconds.
Train FFNN - Fold #2, Cluster #4: N/ARun FFNN - Fold #2, Cluster #4: N/ATrain FFNN - Fold #2, Cluster #5: Elapsed time is 33.953629 seconds.
Run FFNN - Fold #2, Cluster #5: Elapsed time is 0.200728 seconds.
Train FFNN - Fold #2, Cluster #6: Elapsed time is 196.642904 seconds.
Run FFNN - Fold #2, Cluster #6: Elapsed time is 0.304035 seconds.
Train FFNN - Fold #2, Cluster #7: Elapsed time is 65.324588 seconds.
Run FFNN - Fold #2, Cluster #7: Elapsed time is 0.213187 seconds.
Train FFNN - Fold #2, Cluster #8: Elapsed time is 46.989538 seconds.
Run FFNN - Fold #2, Cluster #8: Elapsed time is 0.173826 seconds.
Train FFNN - Fold #2, Cluster #9: Elapsed time is 200.616410 seconds.
Run FFNN - Fold #2, Cluster #9: Elapsed time is 0.266576 seconds.
Train FFNN - Fold #2, Cluster #10: Elapsed time is 33.062816 seconds.
Run FFNN - Fold #2, Cluster #10: Elapsed time is 0.190503 seconds.
Train FFNN - Fold #2, Cluster #11: Elapsed time is 101.853059 seconds.
Run FFNN - Fold #2, Cluster #11: Elapsed time is 0.264192 seconds.
Train FFNN - Fold #2, Cluster #12: Elapsed time is 122.474050 seconds.
Run FFNN - Fold #2, Cluster #12: Elapsed time is 0.314549 seconds.
Train FFNN - Fold #2, Cluster #13: Elapsed time is 37.448121 seconds.
Run FFNN - Fold #2, Cluster #13: Elapsed time is 0.215104 seconds.
Train FFNN - Fold #2, Cluster #14: Elapsed time is 64.892893 seconds.
Run FFNN - Fold #2, Cluster #14: Elapsed time is 0.258559 seconds.
Train FFNN - Fold #2, Cluster #15: Elapsed time is 10.461776 seconds.
Run FFNN - Fold #2, Cluster #15: Elapsed time is 0.148994 seconds.
Train FFNN - Fold #2, Cluster #16: Elapsed time is 23.402321 seconds.
Run FFNN - Fold #2, Cluster #16: Elapsed time is 0.180676 seconds.
