
                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
                  R2022b (9.13.0.2049777) 64-bit (glnxa64)
                              August 24, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
Starting parallel pool (parpool) using the 'Processes' profile ...
Connected to the parallel pool (number of workers: 40).
Train FFNN - Fold #1, Cluster #1: Elapsed time is 241.258483 seconds.
Run FFNN - Fold #1, Cluster #1: Elapsed time is 0.554253 seconds.
Train FFNN - Fold #1, Cluster #2: Elapsed time is 291.811157 seconds.
Run FFNN - Fold #1, Cluster #2: Elapsed time is 0.498499 seconds.
Train FFNN - Fold #1, Cluster #3: Elapsed time is 252.733030 seconds.
Run FFNN - Fold #1, Cluster #3: Elapsed time is 0.514443 seconds.
Train FFNN - Fold #1, Cluster #4: Elapsed time is 194.842849 seconds.
Run FFNN - Fold #1, Cluster #4: Elapsed time is 0.359025 seconds.
Train FFNN - Fold #1, Cluster #5: Elapsed time is 66.959234 seconds.
Run FFNN - Fold #1, Cluster #5: Elapsed time is 0.297424 seconds.
Train FFNN - Fold #1, Cluster #6: Elapsed time is 133.855384 seconds.
Run FFNN - Fold #1, Cluster #6: Elapsed time is 0.358698 seconds.
Train FFNN - Fold #1, Cluster #7: Elapsed time is 62.691511 seconds.
Run FFNN - Fold #1, Cluster #7: Elapsed time is 0.233917 seconds.
Train FFNN - Fold #1, Cluster #8: Elapsed time is 9.539484 seconds.
Run FFNN - Fold #1, Cluster #8: Elapsed time is 0.155435 seconds.
Train FFNN - Fold #1, Cluster #9: Elapsed time is 101.439429 seconds.
Run FFNN - Fold #1, Cluster #9: Elapsed time is 0.267843 seconds.
Train FFNN - Fold #1, Cluster #10: Elapsed time is 62.368826 seconds.
Run FFNN - Fold #1, Cluster #10: Elapsed time is 0.308050 seconds.
Train FFNN - Fold #1, Cluster #11: Elapsed time is 27.648599 seconds.
Run FFNN - Fold #1, Cluster #11: Elapsed time is 0.199103 seconds.
Train FFNN - Fold #1, Cluster #12: Elapsed time is 49.772738 seconds.
Run FFNN - Fold #1, Cluster #12: Elapsed time is 0.213015 seconds.
Train FFNN - Fold #1, Cluster #13: N/ARun FFNN - Fold #1, Cluster #13: N/ATrain FFNN - Fold #1, Cluster #14: Elapsed time is 20.243659 seconds.
Run FFNN - Fold #1, Cluster #14: Elapsed time is 0.189730 seconds.
Train FFNN - Fold #1, Cluster #15: Elapsed time is 200.362754 seconds.
Run FFNN - Fold #1, Cluster #15: Elapsed time is 0.321820 seconds.
Train FFNN - Fold #2, Cluster #1: Elapsed time is 133.041555 seconds.
Run FFNN - Fold #2, Cluster #1: Elapsed time is 0.321911 seconds.
Train FFNN - Fold #2, Cluster #2: Elapsed time is 346.998646 seconds.
Run FFNN - Fold #2, Cluster #2: Elapsed time is 0.404792 seconds.
Train FFNN - Fold #2, Cluster #3: Elapsed time is 390.227369 seconds.
Run FFNN - Fold #2, Cluster #3: Elapsed time is 0.551741 seconds.
Train FFNN - Fold #2, Cluster #4: Elapsed time is 179.328961 seconds.
Run FFNN - Fold #2, Cluster #4: Elapsed time is 0.315821 seconds.
Train FFNN - Fold #2, Cluster #5: Elapsed time is 124.589111 seconds.
Run FFNN - Fold #2, Cluster #5: Elapsed time is 0.284072 seconds.
Train FFNN - Fold #2, Cluster #6: Elapsed time is 153.761643 seconds.
Run FFNN - Fold #2, Cluster #6: Elapsed time is 0.351119 seconds.
Train FFNN - Fold #2, Cluster #7: Elapsed time is 77.598748 seconds.
Run FFNN - Fold #2, Cluster #7: Elapsed time is 0.229571 seconds.
Train FFNN - Fold #2, Cluster #8: Elapsed time is 11.346604 seconds.
Run FFNN - Fold #2, Cluster #8: Elapsed time is 0.152499 seconds.
Train FFNN - Fold #2, Cluster #9: Elapsed time is 72.459536 seconds.
Run FFNN - Fold #2, Cluster #9: Elapsed time is 0.243396 seconds.
Train FFNN - Fold #2, Cluster #10: Elapsed time is 90.502341 seconds.
Run FFNN - Fold #2, Cluster #10: Elapsed time is 0.271516 seconds.
Train FFNN - Fold #2, Cluster #11: Elapsed time is 32.136071 seconds.
Run FFNN - Fold #2, Cluster #11: Elapsed time is 0.190722 seconds.
Train FFNN - Fold #2, Cluster #12: Elapsed time is 38.931444 seconds.
Run FFNN - Fold #2, Cluster #12: Elapsed time is 0.217610 seconds.
Train FFNN - Fold #2, Cluster #13: N/ARun FFNN - Fold #2, Cluster #13: N/ATrain FFNN - Fold #2, Cluster #14: Elapsed time is 21.565130 seconds.
Run FFNN - Fold #2, Cluster #14: Elapsed time is 0.189659 seconds.
Train FFNN - Fold #2, Cluster #15: Elapsed time is 172.940129 seconds.
Run FFNN - Fold #2, Cluster #15: Elapsed time is 0.271299 seconds.
Train FFNN - Fold #3, Cluster #1: Elapsed time is 143.582383 seconds.
Run FFNN - Fold #3, Cluster #1: Elapsed time is 0.343410 seconds.
Train FFNN - Fold #3, Cluster #2: Elapsed time is 322.848794 seconds.
Run FFNN - Fold #3, Cluster #2: Elapsed time is 0.431574 seconds.
Train FFNN - Fold #3, Cluster #3: Elapsed time is 246.417869 seconds.
Run FFNN - Fold #3, Cluster #3: Elapsed time is 0.534414 seconds.
Train FFNN - Fold #3, Cluster #4: Elapsed time is 85.985975 seconds.
Run FFNN - Fold #3, Cluster #4: Elapsed time is 0.334894 seconds.
Train FFNN - Fold #3, Cluster #5: Elapsed time is 47.608564 seconds.
Run FFNN - Fold #3, Cluster #5: Elapsed time is 0.278180 seconds.
Train FFNN - Fold #3, Cluster #6: Elapsed time is 272.602824 seconds.
Run FFNN - Fold #3, Cluster #6: Elapsed time is 0.334514 seconds.
