
                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
Train FFNN - Fold #4, Cluster #6: Elapsed time is 375.008285 seconds.
Run FFNN - Fold #4, Cluster #6: Elapsed time is 0.596837 seconds.
Train FFNN - Fold #4, Cluster #7: Elapsed time is 68.983919 seconds.
Run FFNN - Fold #4, Cluster #7: Elapsed time is 0.285625 seconds.
Train FFNN - Fold #4, Cluster #8: Elapsed time is 173.729263 seconds.
Run FFNN - Fold #4, Cluster #8: Elapsed time is 0.333171 seconds.
Train FFNN - Fold #4, Cluster #9: Elapsed time is 49.989813 seconds.
Run FFNN - Fold #4, Cluster #9: Elapsed time is 0.185979 seconds.
Train FFNN - Fold #4, Cluster #10: Elapsed time is 9.422070 seconds.
Run FFNN - Fold #4, Cluster #10: Elapsed time is 0.157388 seconds.
Train FFNN - Fold #5, Cluster #1: Elapsed time is 359.672597 seconds.
Run FFNN - Fold #5, Cluster #1: Elapsed time is 0.772556 seconds.
Train FFNN - Fold #5, Cluster #2: Elapsed time is 107.077114 seconds.
Run FFNN - Fold #5, Cluster #2: Elapsed time is 0.304786 seconds.
Train FFNN - Fold #5, Cluster #3: Elapsed time is 143.782236 seconds.
Run FFNN - Fold #5, Cluster #3: Elapsed time is 0.400189 seconds.
Train FFNN - Fold #5, Cluster #4: Elapsed time is 178.297746 seconds.
Run FFNN - Fold #5, Cluster #4: Elapsed time is 0.314295 seconds.
Train FFNN - Fold #5, Cluster #5: Elapsed time is 114.540770 seconds.
Run FFNN - Fold #5, Cluster #5: Elapsed time is 0.298260 seconds.
Train FFNN - Fold #5, Cluster #6: Elapsed time is 380.526418 seconds.
Run FFNN - Fold #5, Cluster #6: Elapsed time is 0.494447 seconds.
Train FFNN - Fold #5, Cluster #7: Elapsed time is 56.420882 seconds.
Run FFNN - Fold #5, Cluster #7: Elapsed time is 0.271717 seconds.
Train FFNN - Fold #5, Cluster #8: Elapsed time is 90.313477 seconds.
Run FFNN - Fold #5, Cluster #8: Elapsed time is 0.282854 seconds.
Train FFNN - Fold #5, Cluster #9: Elapsed time is 56.532996 seconds.
Run FFNN - Fold #5, Cluster #9: Elapsed time is 0.168758 seconds.
Train FFNN - Fold #5, Cluster #10: Elapsed time is 8.333646 seconds.
Run FFNN - Fold #5, Cluster #10: Elapsed time is 0.168172 seconds.
success!
